,Case_1_H,Case_1_L,Case_2_H,Case_2_L,Case_3_H,Case_3_L,Case_4_H,Case_4_L,Case_5_H,Case_5_L,Case_6_H,Case_6_L
0,0.44507786714233655,0.5618321961222796,0.5795231338666988,0.7121482465667945,0.02880477630260584,0.027626842395019523,0.5261632472957802,0.6565489468242347,0.47286086802704097,0.5734541530923398,0.42831187656669995,0.5010361553130349
1,0.1755391655925702,0.2168853789239008,1.0741660354311078,1.2163442838946028,0.05623686019678654,0.03341977937828346,0.35000761961265947,0.4287189134611071,0.8112603255575276,1.0170505970839077,0.4850644412771616,0.5790692881293982
2,0.17441319194636296,0.08279026299800624,0.4450841270480882,0.4423258978601671,0.7583204390951703,0.796720303469252,1.0566189063771412,1.592094815906348,0.40214507032244556,0.5792548617121849,0.08174366015522344,0.1573760569985821
3,0.24453448521501525,0.38557299754648333,1.2401133141135094,1.43863035809378,1.6212827438098862,2.140539099617972,0.4656462849019509,0.7313455888858585,0.10966991302780724,1.4618909105015585,2.548379080993497,1.8576652780753087
4,1.428449637971812,0.18207653742963215,0.2437005836172846,1.7348052541197483,0.43420728945848297,1.6262347736676588,0.4930574855002627,0.476807476268604,1.6242374503581833,0.05046731758787269,1.5025855784132838,1.5891070096298827
5,1.0878071165776282,0.3358068116162722,0.33742090005665637,0.11132246595846429,0.6786360607980696,1.4084081399856538,3.5503958120909402,0.635129232301373,1.0571091543460618,1.2609447092996087,1.306342934853403,0.5823236206585704
6,0.19206588616204626,0.26472338279484586,2.630185373319664,0.8180715648883286,2.8144364413819147,1.8925457593986617,0.4299180892147479,0.7394669422119852,0.5410394598595546,0.2126441992660863,2.4221082166495758,1.2652944150861611
7,1.232653392211806,0.7227702278039048,0.3997704528077472,0.1486261960447556,0.820470381693111,0.6643392997088392,4.7687102130461385,0.10448877752401989,1.9683735603349308,1.3002156269967426,0.6537549832652652,1.1071664760116122
8,0.12755315707947099,0.24751876022893302,2.4012222156137444,1.632089149180188,1.6558446963892466,1.1086191598971398,0.021436275882947078,0.05791950076344089,2.5778446415298304,0.1367288878800034,1.839562825807008,1.1856936330617927
9,1.6126271864137294,0.6206851485506161,2.243863454912798,0.2592590755184929,1.9848740082876855,1.152941031692379,1.9161617121642285,0.7089997968989159,0.3101332312742258,0.07292963208946052,2.806390712119799,1.1308326141510732
10,0.8916871717149073,0.0035027764384081756,1.8419958178831564,0.8514265774609018,0.7324484217655537,0.8656595637576144,3.558192973847269,0.2670042967139411,1.024146012717332,0.07300371343173884,1.2938092116156004,1.299461608105861
11,1.3575789183009188,0.4403945198188406,1.9404156082728174,0.025200431015902993,1.080257344113279,1.4688882615668917,3.5585137181489612,0.5138895629364745,2.6141432263118975,0.09406897050103175,1.774806777549213,1.1524948144370832
12,0.6262391408236473,0.060164697507670506,1.0685684443252843,1.658645811405317,1.2585265145264963,0.8927358258538517,3.2841908651735285,0.11443466270292979,0.42317174282579295,0.0949266099747796,0.01878758874125343,0.7299696944688292
13,1.9676212230631736,0.605823017178231,1.4908667106667468,0.7870563754019791,1.5297442594642612,1.016449608700699,2.8038821517752304,0.0499462821006691,0.9528241809971832,0.711807393474182,1.208816133254346,1.1127163721651894
14,1.5790208691121193,0.4041706380585176,2.28093298108931,0.26915083770748804,0.019275765693486345,0.9447183568929519,3.097279189480134,0.4089206933525152,1.5241817010720533,0.9330484294672637,1.2195890386319657,0.34582889243287224
15,1.873436947607449,0.1497012928560007,0.5165869958302087,0.5896601993076243,1.7749806429197372,0.528950772674823,3.111386195921163,0.12920089852819858,1.195165377275637,1.52527527746435,0.4938137134533722,1.584592964032102
16,1.2564477662558342,0.1665877103394916,2.9620140878652066,0.3031927398495884,0.6955337197112429,0.9805660914669387,2.297568045114752,0.10131541188010973,0.37919746472838106,0.722173386767448,1.4784318046172524,1.0933855347740735
17,2.2217597209784246,0.24794042142248346,1.3273760308499993,0.9423738022901954,1.4671676862006864,0.9877670833261922,3.291332060530773,0.4259672282917278,2.6077217428896264,1.4723340136257432,0.6456859254137036,1.2972197741184937
18,3.2065093807017866,0.1534940124783533,3.109368320311651,0.8216073584295512,0.9988649594318163,1.1108852644341047,5.494367565823096,0.45612041923601476,0.3383369122773101,0.17580188086408566,2.761766749292577,1.2452420237735418
19,1.579036599561269,0.34570457169486024,1.2220329844819082,0.4824620529735299,0.352889522032032,0.8906508066501805,3.082299263830399,0.008200830965475577,2.115893429705179,0.7645460400906721,1.3067402272115538,0.9096306634618782
20,0.3960442969274652,0.7900126373484938,2.8938279882252904,1.503607687458683,0.619304394037049,0.8640677688684321,2.5316121896150867,0.1680190735109435,0.7345684168018096,1.3443867955733557,3.8550558239669317,0.9073582271566041
21,1.781014104471678,0.08418495274704024,0.2256137230620414,1.029327822575416,1.8703370751930897,1.4524030072811076,2.5722485293159076,0.30046535939005153,1.2492597287230696,0.8554373519505242,2.3180403452525127,0.9769748266198351
22,2.4381515917217587,0.35192774240932984,1.6928740941338407,1.3492925251254992,0.6522905109453491,1.0596080352042254,0.9339837578658666,0.25723315748145414,2.2574443153788275,1.0909424207739744,3.1538165930081443,1.223352847899812
23,1.8330450518929817,0.6160665707693519,0.7991732108664366,0.8368717899938942,0.16511820641058195,0.8343925004732768,3.9655684908544804,0.17920082824876563,3.229697894129044,0.842634843235107,2.180972229465056,0.9070037835873717
24,0.6623987623093053,0.32670292065590556,0.47306504688248385,0.727227145864223,1.577050803543497,1.4327514238126473,3.897176691039829,0.5452603682291106,3.7783326820403764,0.9333662800056909,2.010802076033916,1.3780723182625183
25,2.8819398237215976,0.11262213627856667,2.007588367021215,1.0069912577149085,1.356547622100095,1.0523803641285001,2.5128758229794514,0.08396793625449508,0.9243162160334089,0.6552007881496241,4.3750377572607535,1.0420464301752634
26,3.1689197449463675,0.29530412206011253,1.2207723653671185,0.33701833835479567,2.3013318215834513,0.6316459180307554,2.3717045012570543,0.1284141829783471,1.1625172905289034,0.7076530165533628,2.1726935443056927,0.8176413775461813
27,1.7045340939362523,0.5855437453016914,0.7106138674448431,1.4570586102031293,1.4201378592942306,1.0918604518235573,3.1490881783173705,0.06844907786043625,1.3731715543509297,0.9750777206956603,0.9952482803869249,1.3940362478005168
28,1.6862505210726904,0.3165381485326611,0.6322216694697401,0.7269675330827985,1.486597589497456,1.2761686124864415,3.4047809865626166,0.023547391705954872,1.585261239390191,1.2872831672812288,1.3980894907129366,1.5087377249927714
29,1.6725130326776312,0.6737868382060386,2.868359936198914,1.1096827324899106,0.16334149384213348,1.0644471177678738,4.897532278023896,0.14368337294461375,2.2492648345521697,0.9398988303274531,2.7420126851665936,1.0188508566672332
30,2.46303791745675,0.17296245771214058,0.7884235133943747,0.38683499720178216,0.5741618006390897,0.9713147783736578,3.6125531785971132,0.2163501613985506,2.193652479241108,1.2963335544291905,3.2415973201520494,1.5294021539658103
31,2.345529612552321,0.41736790173996446,1.0952837578661787,0.9147421352759872,0.6815262729731674,1.1638486618466182,5.561381887980565,0.23154678839832923,1.6925448311003177,0.5153394512005448,2.5058153470831646,1.0531939422986074
32,1.2705885399447945,0.08671722967246553,0.27865126876252544,0.41147748112190885,0.25710430509844795,0.9068162804617187,3.9629728451063535,0.056352596972395995,1.2738104925735672,0.2769032836958025,1.9953650179661644,1.438993153193357
33,1.7685709050108207,0.301789477377029,2.55732988024458,0.8717644983121019,0.0645527443853699,1.0423580012724636,4.250838315670367,0.10634756616658105,1.537378436277754,0.4541739422764376,3.1153044760589514,1.2699828009928626
34,2.864034137830078,0.29426965573310615,2.168828245053221,1.029002751268976,0.234266398350177,0.8910819873187297,3.210183729638761,0.2259675209243104,2.3593206507753806,0.9230978415397505,1.2902345471157355,1.1032337115014477
35,2.8502264692640367,0.18043085261521788,0.022076466763116507,0.9762877562751743,0.5588699834432381,0.8498341979799009,3.5833228567198963,0.08465290383480012,1.8292059094401787,1.2763218148605897,2.272877748205606,1.2349557905266682
36,3.6734250317027985,0.2987364778008193,1.693061657329518,0.6269545027660366,0.9003601798348235,1.1009805742400347,1.8246682899832545,0.0006367030861066128,0.852207804811088,0.7414739784080214,3.316950004900384,1.3649188830237273
37,2.6689140186374902,0.7127908141487233,0.928885293419923,0.9373473201164039,0.39216540743141626,0.8753145293882779,3.365949033430566,0.03394970035123117,1.7707795192664684,1.3459783449456197,2.303758355525291,0.9968380416185171
38,1.6109008258875512,0.3016532181571914,1.5372159914477759,0.8528927101228394,0.37448729330382996,0.9905420934535154,3.1667795076157126,0.012408044384874951,2.00315137814882,0.5828599677249787,1.4967330567630535,0.9709226951946032
39,2.5787478718547443,0.16276593089395336,3.499639060447255,0.8997120378687112,1.3609312567941925,0.9381719617267005,3.4678776506987523,0.307524231844552,2.266329277148008,1.016662899389308,3.3298187486608093,1.1010368134540753
40,2.388345449820122,0.05492747163675732,0.20962750705254343,1.3212780293572013,0.3862965076118066,0.5839073272269217,3.295678326321627,0.21883328279250447,1.5938719949089033,0.8500231347789526,1.8795787817557184,1.490250518302917
41,2.478054344642012,0.20083687026068064,2.0650678802781,0.9743784688929067,0.4308761483763723,1.3652201691084176,3.3810712200142166,0.0801156650207746,3.005895454072439,1.1626772047005025,1.505708765064279,1.1782893236915575
42,2.8675777900095243,0.2978360304118228,1.7984941695406476,0.6721621172709346,0.003594363100345917,1.0001715535883864,3.955792934677989,0.08999827914931743,2.3163767453114477,0.6071051430439137,2.2374955018318325,1.1980247903199115
43,3.012131210476112,0.031956199474467546,1.5735364638396483,0.99105254767132,0.1026579726508354,1.1327115459205415,3.2012906523811377,0.07725562248930332,3.137008615165372,1.2160960460557722,2.521136771457275,1.0429120094553679
44,2.573351481500242,0.6053349370064709,2.177366304983068,0.7119520285757878,1.1449856419542892,1.0794973250172666,2.33149906044145,0.2691087735586082,3.4129784495946875,1.4503474887530365,2.069702335809597,0.8321575953858799
45,2.264652166501614,0.03708523822973538,1.3180893704697831,0.8346925681039106,0.02719773659485876,1.1691324436457495,2.4965883364869006,0.23978042198509944,1.2701343419152522,1.122688139378204,3.2544053616736526,0.8896512636242535
46,2.1145312112305836,0.12100917736854806,0.12523450904157224,0.4538015825902105,0.7330151385445822,0.8520610568086346,4.68387938227722,0.443336141481839,1.9704680999874424,0.8091604733778988,2.7651649438524517,0.8404205986529049
47,2.8580379660151833,0.335907452699423,1.665553250896313,0.5600980964697587,0.1933816386532413,1.1867474200495847,3.2855106376511447,0.0048156890408181975,2.8110298058517498,1.085040853085938,1.8860958826760497,1.3598486021824159
48,2.460979281139931,0.2969773974370881,1.4078767248193869,0.7113048072805328,1.0871437730129578,0.9180404382588778,4.325746441005931,0.10353521509369606,2.2906419399111457,0.9994575192511455,1.6706964278936203,1.2512876869214296
49,2.9535960523046447,0.04551426143956587,1.6137939224408735,0.6185993887436083,0.8816355713944821,1.1955889011625662,2.493541731854244,0.3252774832616826,1.7203347626534253,0.7762830218868497,2.5667746505692914,0.824444587401645
50,3.0385209313070414,0.39630457534785607,1.8023253239401977,1.0849659357982977,0.14916693311564083,1.114425552400725,3.5394607724126663,0.1768136459653305,2.16513259321556,0.93892928703576,2.616004180288682,1.1143970707333695
51,2.792124458280071,0.031242127139124824,0.7938292281861454,0.8272420159693731,0.44894960732334876,0.9735279762212072,3.078207209936628,0.18309185201226788,1.5849507241525216,1.0313919183966314,1.8678558248468757,1.1072266103817152
52,3.173351730798645,0.24723668073047214,1.4181241241770826,1.1281188755061893,0.0311627635038865,0.7264544346859623,4.114692660280488,0.19583115999781303,0.6574958176835315,0.8154611137067768,3.6926204723905536,1.0363672014936642
53,2.084016611269396,0.24961026260095276,2.7061105086982176,0.6779229139893721,0.9755781665391396,1.2661385380011376,2.801150007994626,0.15641688929685663,2.125158831566805,1.3851703131399824,2.478692403917102,1.1288787897498107
54,2.098205168793528,0.30039316162218216,2.073361757352201,0.5514955213151906,0.6613497455814852,0.8600162685346028,3.2684720730776973,0.24803091638060434,1.8879183033904994,1.3345363665444148,2.4376660409333657,1.0883485835543538
55,1.1519322640520766,0.25930930422002424,1.10318154365447,1.3845767796250537,0.34239695016178345,1.2190070749403346,3.9345997903448136,0.16118531180941273,1.83865132189059,0.8372387534111594,3.500957347374663,0.895104148508024
56,2.190017133952846,0.2013878716743513,2.0719742970198984,1.177667126757357,0.5680976990171179,0.9030803299559255,3.776819387703271,0.07699332146177874,2.2314358527343483,1.0245253694610368,3.111322531228828,1.084019422702396
57,1.0017172078227106,0.48380777660050134,0.8746606194216902,0.8890944788076959,0.7033747863782271,1.0067577933968475,4.280808506738845,0.1407317539461342,0.246389502565559,0.8599104694488867,2.7969699035782303,0.9337704519412225
58,2.7500236900880686,0.25701452536161357,1.388931195694239,1.0521734228225907,0.0299531262948398,1.413809035602499,3.5486025416656615,0.18571351223360627,3.0424957297358546,0.9335875798494108,3.5642653404281246,0.9056979694198991
59,1.330659884482392,0.43020154945756967,2.619469505883975,1.0749219543228037,0.5033575756888269,1.1331412753788042,3.1062222208242343,0.10315518435178375,1.8264098116270646,1.2158915543576911,2.332325687109602,1.2077193478845496
60,1.8604519130585875,0.10058109138398165,2.86033544703285,1.0212296568574668,0.3652615629636406,0.8760785022417314,2.6909107680680733,0.34388958219730376,1.994987776686212,1.1730613428157595,1.7516592875869246,1.1084773556942824
61,2.0122077170516564,0.5493574043177747,1.1468724421401724,1.0782863107156049,0.4785579099934323,0.8745966842452343,4.935471465873316,0.0027224960877329243,2.1467385538199943,0.7345550709538263,2.194959225109772,1.3013820850701379
62,1.8827851466444285,0.11106104941105369,2.234723145256991,1.1131185321427641,0.9541010703717396,1.294028573705575,4.67907427478221,0.2475712096700738,3.2676166983449932,0.6699067294158607,2.3324254131700735,1.0665514669458298
63,2.413530935066138,0.45393550812169153,2.42557171877524,1.33615383583043,0.13745899115025384,0.8691606775611674,2.8126404075578306,0.193005462636042,2.853797473609427,0.9521726924241204,3.1584198077937247,1.0955200069812505
64,2.192081520008158,0.22180380905970962,1.3274428755276504,1.1716979938760226,0.15577444148635525,1.2893089305147316,3.508644717300186,0.25485103522123476,2.361395390869273,1.0974010591705747,3.19423747138509,1.2689746987488866
65,2.20813600161479,0.1967528064940756,0.05572793795625265,0.919963315606625,0.10399115536122015,1.0665352235365355,3.8307778954364533,0.2270225056434853,1.5219380196944676,0.5712975897757918,2.436026295157857,1.0836391525740425
66,2.0255962138310957,0.3073310112416736,0.12573474389293207,1.169074067489869,0.16265449866937498,1.2087753629783098,4.060710824394343,0.2535931123566007,2.4835543182036273,1.0920079454669758,2.929197088750878,1.3240716864530584
67,1.808029928266939,0.04196859183113173,2.5207092376840166,0.9656172231451319,0.08448375646175052,1.1156638127975695,3.6483709460075273,0.27499512484800237,1.6690479099761382,0.9432424889311364,2.065707326832097,0.9654261232346556
68,2.028006162623742,0.40996403791391506,0.9472256955371597,0.7977128529391573,0.9013698173673207,0.9657486186308543,3.9002353093410544,0.2503878559522173,1.8155996946309907,0.9788779458975191,1.7886532803054793,1.123064863357406
69,2.5183765265033964,0.33513080308959386,1.598481497706777,0.9713431480422696,1.2026071266374356,1.3893283050768674,3.6749623393600386,0.02265233804217803,1.224904556586052,1.0380318656819578,2.9599683965852206,0.9000137790117971
70,2.445334406062232,0.321778700725174,1.3675204853095202,1.1209032267880006,0.3211234513946036,0.897221355431544,3.483306907130699,0.23159070084263048,2.4765485953110384,1.257030555199732,2.2812095208893037,1.0683220679979633
71,1.3941469823394081,0.4852260378114139,1.2764698604674762,0.9369318942458537,0.06709516583718543,1.1708397165603226,3.7727160991531608,0.3323253646939031,2.672198073302379,1.2358719622257066,2.0668106032695266,1.3939327303958686
72,2.2222749884613893,0.21932838511914549,2.315295365269422,0.8943192656507121,0.3659897096438869,1.2467062564768963,4.118052402434346,0.21709949447267451,1.8548184630973616,1.3912608864917169,2.615213079423642,1.2423763926280655
73,2.497972378841374,0.6206711267572479,1.5498959810113047,0.7539164440260911,0.30411720993240915,1.3560347680663218,3.396699283772167,0.23998755013874656,2.5617811104214967,1.2550875975743754,2.0168546625752146,0.941785250389239
74,0.865861561067389,0.1667348156954723,1.1041074301814067,0.9237428843749472,0.19050736475751368,0.9938271466519879,3.3144718086946163,0.21615910582730846,1.4098453551882317,0.841661633389623,2.842777451683695,1.1927715596397512
75,1.4795289713510418,0.7007260898496769,1.9904880332091355,0.24269945037873147,0.2503901585065409,1.1270645100633885,3.9844210891949103,0.09820453891021402,1.4561414126402585,0.9103528143328216,2.5305171472867443,0.8655871238691701
76,2.532369744607682,0.2667675891417202,0.3828761082560591,0.9493088381795723,0.5064172973814823,1.1754507252165707,3.8974901140137947,0.31362423386272736,1.9924452578733098,1.0407933117882344,2.3090809964674994,1.439247303341013
77,2.8242512774080892,0.024543608460810044,1.8995420090957262,0.8101917333813982,0.11608599238568262,0.7403722967286219,3.8475048234642912,0.03306826279376205,1.5616388498061013,1.0646824993741473,2.534689981352104,1.151355542151518
78,1.8287897628637055,0.16014182230215107,2.5338378556381893,0.5792252055350071,0.14917206630143526,1.2200417750797468,4.177718508458679,0.2945270721473186,2.950910202130219,1.0473908924564626,2.0366385834945913,1.057968184540208
79,1.3445836039019998,0.5343988191601575,2.084033563382073,1.0130482561700282,0.05392301248166065,0.9371451216982314,3.6061300506140705,0.21884694535598248,2.0584269263213915,1.0157091459694978,2.547522204891339,1.0479525969875738
80,2.411174934680825,0.26667670725822296,1.2136763577378984,0.8140222629393673,0.013401933271650478,0.9982767275987212,3.582952009396198,0.30894642217712986,2.144686490996012,1.0566781662657612,1.2086285205349223,1.1503328933367114
81,1.2679648288091745,0.0904007399515086,0.44168319993696464,0.8434451105503022,0.0651457340327404,1.2189426537808032,3.3950015371852356,0.20555025935395024,2.123189024726739,1.0924944041399118,2.026690690571232,1.3154020908592463
82,2.3478009305410974,0.33589374258654514,1.2195804695558807,0.5395522138499322,0.028095616347152543,1.0451297016212895,2.474149829762239,0.2664727760194402,2.3267619381095614,0.9599299791320539,1.6392540329357597,1.2287259594166755
83,2.2549065613968886,0.35771128657887225,2.141646286457997,0.49737276856294316,0.5822147371888454,1.3403038434852286,3.653622099821275,0.36558229481159304,1.8250058029497715,0.8844444988370245,2.735710358767487,1.0304940825038822
84,1.9433430161160177,0.34904526469844493,1.741127614597828,0.8915932300777365,0.7519212247930176,1.1338876515882932,3.279130269072149,8.835694525122832e-05,2.638149544030338,1.3201762269338682,2.472967801266753,1.1774414128909605
85,3.057222252998897,0.4194634039643469,0.823523805060564,0.9700359333362862,0.02636922156448135,0.8634813365323731,4.01439918308844,0.24049089766884946,1.1594477356180557,0.7670209172575173,1.9977999046529082,1.1547936365902007
86,1.9192556602644413,0.20224031062015105,2.4246798863521555,0.7084049906860077,0.9342286569495895,1.1689714286659358,4.211024822537497,0.03374718152180687,2.6269475132039446,1.087559208779527,2.334168097986368,1.2540299451225072
87,1.704201223117347,0.5760139229308151,2.062285220988166,0.7507565832986484,0.4005251853820542,1.1429762245229664,4.663361415868386,0.3602634307537039,1.6114168316104613,1.181462906371836,2.029272715111825,1.1135639106130262
88,3.0719863384922195,0.15595524148195875,2.405043228554678,1.1535212077163526,0.24719082163067715,0.9611377728339147,3.4966329024730882,0.35997810803822916,2.30145820536771,1.0887950167589087,2.3539806318030005,1.0194598527636802
89,2.601687094107515,0.0893136238021821,1.5836754553372259,1.0743956287623508,0.04651467796152,0.993111559626377,2.9820847909811588,0.07851092582722555,2.169377319060382,0.9803270102169167,2.006415910633415,0.9691907370164125
90,1.1217519283521995,0.5467789309459716,1.0091852184135763,0.7845632481099601,0.6761665775283778,1.2180985465367924,3.6928322373107956,0.03782423842983596,2.136071015798459,0.7937159207806734,2.247808744637674,0.9782065222024467
91,1.4386757909496675,0.3773558690055206,1.767139981605414,0.8126946630715353,0.27072376359206685,1.109160713708082,4.231349729009063,0.31854768991377924,2.328215998807246,1.4608174653894814,2.77054950686039,0.9282915255754691
92,2.383107669225386,0.32397091097891656,1.6628561376021644,0.9245523149666223,0.3646259142799966,1.0833707673757926,2.611546562200413,0.00020902125478097035,2.4999921981105224,0.8764386660900977,2.400524833576602,0.9404417309101994
93,1.9890325975026897,0.28456658409088015,1.9744151630131719,1.0452780169402827,0.5265172985608733,1.3359634924977506,3.026271219205852,0.09545545251227984,1.8048294698576854,0.7901931957509452,2.8866382924272784,0.9885746279751473
94,2.6591361924586927,0.2707855086672384,0.941207494882837,0.9105463319374889,0.09435997487948404,1.2003892069860556,3.962076382082579,0.021420769027036112,2.4075251558238495,0.950923728974027,2.3463719055158485,1.0868839809498698
95,2.806549621118198,0.38880334637936165,1.402595655061614,1.0366043796622,0.2622167517518076,1.3630935199464287,3.332093377396397,0.24297713639422047,2.0611196246748062,0.9843007366323686,2.209113925369944,1.0711282336905101
96,1.8098684430916556,0.31681708820760013,2.0635448853906335,0.9121688180213858,0.5135865459937887,1.1425929921943017,4.389339868745836,0.2042664157480977,2.242757725942915,1.0661054965519685,2.9075449712989325,1.1492265097422278
97,2.890141390121742,0.3580976640388194,2.484648016775463,0.7969539735294876,1.063735295336926,1.3662159577132436,2.674000522162699,0.05740103658100192,1.5226694394106437,0.5132434380021782,1.9299480975464154,1.014023334462245
98,1.901514370119591,0.34789013731707014,1.5512931410157489,1.1864819822153716,0.35611770135681015,1.0475959802825698,4.4707668764274375,0.09453492096685676,1.9472030136551743,1.0615651492364944,2.2873752231321065,1.0844604061049177
